business_date,fund_code,fund_product_id,product_type,price_above_year_line,weekly_macd_state,volume_state,current_nav
2026-07-30,026265,22033,ETF,false,,,0.83280000
2026-07-30,027521,23185,ETF,false,,,0.90160000
2026-07-30,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.47660000
2026-07-30,270042,25374,ETF,true,GREEN_EXPANDING,,7.98150000
2026-07-31,003765,2583,ETF,false,GREEN_EXPANDING,NORMAL,1.76440000
2026-07-31,006479,4420,ETF,true,GREEN_EXPANDING,,7.41710000
2026-07-31,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.66720000
2026-07-31,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.50000000
2026-07-31,008163,5838,ETF,true,RED_SHRINKING,,1.78720000
2026-07-31,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.54460000
2026-07-31,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,1.85640000
2026-07-31,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.17720000
2026-07-31,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.23050000
2026-07-31,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.53190000
2026-07-31,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.46210000
2026-07-31,013308,10208,ETF,false,RED_SHRINKING,,1.14170000
2026-07-31,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.49520000
2026-07-31,014978,11628,ETF,true,GREEN_EXPANDING,,7.44580000
2026-07-31,015879,12383,ETF,false,GREEN_SHRINKING,,0.75060000
2026-07-31,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.41780000
2026-07-31,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.66310000
2026-07-31,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.64450000
2026-07-31,017093,13421,ETF,true,GREEN_EXPANDING,,2.59970000
2026-07-31,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.74720000
2026-07-31,019172,15299,INDEX,true,GREEN_EXPANDING,,1.62640000
2026-07-31,019736,15828,INDEX,true,GREEN_EXPANDING,,1.38190000
2026-07-31,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.27550000
2026-07-31,021972,17940,ETF,false,GREEN_SHRINKING,,1.20470000
2026-07-31,025732,21520,ETF,false,GREEN_SHRINKING,,0.83590000
2026-07-31,026265,22033,ETF,false,,,0.81290000
2026-07-31,027521,23185,ETF,false,,,0.85080000
2026-07-31,110026,23860,ETF,false,GREEN_EXPANDING,NORMAL,3.34580000
2026-07-31,270042,25374,ETF,true,GREEN_EXPANDING,,7.81800000
2026-08-03,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.81490000
2026-08-03,006479,4420,ETF,true,GREEN_EXPANDING,,7.66370000
2026-08-03,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.76810000
2026-08-03,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.60560000
2026-08-03,008163,5838,ETF,true,RED_EXPANDING,,1.77530000
2026-08-03,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.62100000
2026-08-03,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,1.90590000
2026-08-03,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.20810000
2026-08-03,011608,8713,INDEX,true,GREEN_SHRINKING,NORMAL,1.26550000
2026-08-03,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.56220000
2026-08-03,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.49160000
2026-08-03,013308,10208,ETF,false,RED_EXPANDING,,1.14720000
2026-08-03,013446,10333,ACTIVE,true,GREEN_SHRINKING,NORMAL,1.53830000
2026-08-03,014978,11628,ETF,true,GREEN_EXPANDING,,7.69120000
2026-08-03,015879,12383,ETF,false,GREEN_SHRINKING,,0.74960000
2026-08-03,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.36620000
2026-08-03,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.69550000
2026-08-03,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.67650000
2026-08-03,017093,13421,ETF,true,GREEN_EXPANDING,,2.70270000
2026-08-03,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.80040000
2026-08-03,019172,15299,INDEX,true,GREEN_EXPANDING,,1.67660000
2026-08-03,019736,15828,INDEX,true,GREEN_EXPANDING,,1.42560000
2026-08-03,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.34610000
2026-08-03,021972,17940,ETF,false,GREEN_SHRINKING,,1.19490000
2026-08-03,025732,21520,ETF,,GREEN_SHRINKING,,0.84590000
2026-08-03,026265,22033,ETF,,,,0.82310000
2026-08-03,027521,23185,ETF,,,,0.89130000
2026-08-03,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.44200000
2026-08-03,270042,25374,ETF,true,GREEN_EXPANDING,,8.06890000
2026-08-04,003765,2583,ETF,false,GREEN_EXPANDING,NORMAL,1.79290000
2026-08-04,006479,4420,ETF,true,GREEN_EXPANDING,,7.70770000
2026-08-04,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.52240000
2026-08-04,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.56610000
2026-08-04,008163,5838,ETF,true,RED_EXPANDING,,1.77600000
2026-08-04,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.58410000
2026-08-04,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,1.78180000
2026-08-04,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.19410000
2026-08-04,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.20430000
2026-08-04,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.63560000
2026-08-04,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.56330000
2026-08-04,013308,10208,ETF,false,RED_EXPANDING,,1.15840000
2026-08-04,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.43420000
2026-08-04,014978,11628,ETF,true,GREEN_EXPANDING,,7.73700000
2026-08-04,015879,12383,ETF,false,GREEN_SHRINKING,,0.74850000
2026-08-04,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.55720000
2026-08-04,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.68800000
2026-08-04,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.66910000
2026-08-04,017093,13421,ETF,true,GREEN_EXPANDING,,2.71290000
2026-08-04,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.71190000
2026-08-04,019172,15299,INDEX,true,GREEN_EXPANDING,,1.68610000
2026-08-04,019736,15828,INDEX,true,GREEN_EXPANDING,,1.43370000
2026-08-04,020608,16637,ETF,false,GREEN_EXPANDING,NORMAL,1.35860000
2026-08-04,021972,17940,ETF,false,GREEN_SHRINKING,,1.18810000
2026-08-04,025732,21520,ETF,,GREEN_SHRINKING,,0.85950000
2026-08-04,026265,22033,ETF,,,,0.82210000
2026-08-04,027521,23185,ETF,,,,0.84930000
2026-08-04,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.40170000
2026-08-04,270042,25374,ETF,true,GREEN_EXPANDING,,8.11380000
2026-08-05,003765,2583,ETF,true,GREEN_EXPANDING,NORMAL,1.89100000
2026-08-05,006479,4420,ETF,true,GREEN_EXPANDING,,7.84450000
2026-08-05,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.69380000
2026-08-05,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.77020000
2026-08-05,008163,5838,ETF,true,RED_EXPANDING,,1.75300000
2026-08-05,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.67170000
2026-08-05,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,1.87210000
2026-08-05,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.25210000
2026-08-05,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.25080000
2026-08-05,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.63670000
2026-08-05,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.56420000
2026-08-05,013308,10208,ETF,false,RED_EXPANDING,,1.16100000
2026-08-05,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.50230000
2026-08-05,014978,11628,ETF,true,GREEN_EXPANDING,,7.87110000
2026-08-05,015879,12383,ETF,false,GREEN_SHRINKING,,0.73790000
2026-08-05,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.52160000
2026-08-05,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.70670000
2026-08-05,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.68750000
2026-08-05,017093,13421,ETF,true,GREEN_EXPANDING,,2.77020000
2026-08-05,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.77650000
2026-08-05,019172,15299,INDEX,true,GREEN_EXPANDING,,1.71440000
2026-08-05,019736,15828,INDEX,true,GREEN_EXPANDING,,1.45790000
2026-08-05,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.39160000
2026-08-05,021972,17940,ETF,false,GREEN_SHRINKING,,1.17850000
2026-08-05,025732,21520,ETF,,GREEN_SHRINKING,,0.86720000
2026-08-05,026265,22033,ETF,,,,0.84000000
2026-08-05,027521,23185,ETF,,,,0.89280000
2026-08-05,110026,23860,ETF,true,GREEN_EXPANDING,NORMAL,3.58260000
2026-08-05,270042,25374,ETF,true,GREEN_EXPANDING,,8.25310000
2026-08-06,003765,2583,ETF,true,GREEN_SHRINKING,NORMAL,1.91460000
2026-08-06,006479,4420,ETF,true,GREEN_SHRINKING,,8.10970000
2026-08-06,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.92040000
2026-08-06,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.81650000
2026-08-06,008163,5838,ETF,true,RED_EXPANDING,,1.74170000
2026-08-06,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.69620000
2026-08-06,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,1.98210000
2026-08-06,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.28050000
2026-08-06,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.30730000
2026-08-06,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.85020000
2026-08-06,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.77340000
2026-08-06,013308,10208,ETF,false,RED_EXPANDING,,1.17160000
2026-08-06,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.59160000
2026-08-06,014978,11628,ETF,true,GREEN_SHRINKING,,8.13290000
2026-08-06,015879,12383,ETF,false,GREEN_SHRINKING,,0.74460000
2026-08-06,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.71670000
2026-08-06,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.79210000
2026-08-06,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.77200000
2026-08-06,017093,13421,ETF,true,GREEN_SHRINKING,,2.86740000
2026-08-06,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.86400000
2026-08-06,019172,15299,INDEX,true,GREEN_SHRINKING,,1.76840000
2026-08-06,019736,15828,INDEX,true,GREEN_SHRINKING,,1.50420000
2026-08-06,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.42700000
2026-08-06,021972,17940,ETF,false,GREEN_SHRINKING,,1.17570000
2026-08-06,025732,21520,ETF,,GREEN_SHRINKING,,0.87490000
2026-08-06,026265,22033,ETF,,,,0.86110000
2026-08-06,027521,23185,ETF,,,,0.93560000
2026-08-06,110026,23860,ETF,true,GREEN_SHRINKING,NORMAL,3.62680000
2026-08-06,270042,25374,ETF,true,GREEN_SHRINKING,,8.52300000
2026-08-07,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.90440000
2026-08-07,006479,4420,ETF,true,GREEN_SHRINKING,,8.03730000
2026-08-07,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,3.97890000
2026-08-07,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.85240000
2026-08-07,008163,5838,ETF,true,RED_EXPANDING,,1.74160000
2026-08-07,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.69290000
2026-08-07,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.00440000
2026-08-07,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.28460000
2026-08-07,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.31290000
2026-08-07,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.83320000
2026-08-07,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.75670000
2026-08-07,013308,10208,ETF,false,RED_EXPANDING,,1.14630000
2026-08-07,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.61050000
2026-08-07,014978,11628,ETF,true,GREEN_SHRINKING,,8.06320000
2026-08-07,015879,12383,ETF,false,GREEN_SHRINKING,,0.74480000
2026-08-07,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.77450000
2026-08-07,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.80400000
2026-08-07,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.78370000
2026-08-07,017093,13421,ETF,true,GREEN_SHRINKING,,2.84860000
2026-08-07,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.87220000
2026-08-07,019172,15299,INDEX,true,GREEN_SHRINKING,,1.75400000
2026-08-07,019736,15828,INDEX,true,GREEN_SHRINKING,,1.49180000
2026-08-07,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.41770000
2026-08-07,021972,17940,ETF,false,GREEN_SHRINKING,,1.16810000
2026-08-07,025732,21520,ETF,,GREEN_SHRINKING,,0.87640000
2026-08-07,026265,22033,ETF,,,,0.85050000
2026-08-07,027521,23185,ETF,,,,0.94600000
2026-08-07,110026,23860,ETF,true,GREEN_EXPANDING,LOW_STABLE,3.60770000
2026-08-07,270042,25374,ETF,true,GREEN_SHRINKING,,8.44950000
2026-08-10,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.92910000
2026-08-10,006479,4420,ETF,true,GREEN_SHRINKING,,8.00620000
2026-08-10,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.10680000
2026-08-10,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.92750000
2026-08-10,008163,5838,ETF,false,RED_SHRINKING,,1.73520000
2026-08-10,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.70780000
2026-08-10,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.06420000
2026-08-10,010736,7967,INDEX_ENHANCED,true,GREEN_SHRINKING,NORMAL,1.30910000
2026-08-10,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.34440000
2026-08-10,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.83190000
2026-08-10,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.75530000
2026-08-10,013308,10208,ETF,false,RED_EXPANDING,,1.15470000
2026-08-10,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.65970000
2026-08-10,014978,11628,ETF,true,GREEN_SHRINKING,,8.03180000
2026-08-10,015879,12383,ETF,false,GREEN_SHRINKING,,0.74520000
2026-08-10,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.73590000
2026-08-10,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.86090000
2026-08-10,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.83990000
2026-08-10,017093,13421,ETF,true,GREEN_SHRINKING,,2.84630000
2026-08-10,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.91810000
2026-08-10,019172,15299,INDEX,true,GREEN_SHRINKING,,1.74770000
2026-08-10,019736,15828,INDEX,true,GREEN_SHRINKING,,1.48640000
2026-08-10,020608,16637,ETF,true,GREEN_SHRINKING,NORMAL,1.43360000
2026-08-10,021972,17940,ETF,false,GREEN_SHRINKING,,1.17470000
2026-08-10,025732,21520,ETF,,GREEN_SHRINKING,,0.88450000
2026-08-10,026265,22033,ETF,,,,0.86670000
2026-08-10,027521,23185,ETF,,,,0.97840000
2026-08-10,110026,23860,ETF,true,GREEN_SHRINKING,LOW_STABLE,3.65330000
2026-08-10,270042,25374,ETF,true,GREEN_SHRINKING,,8.41780000
2026-08-11,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.91660000
2026-08-11,006479,4420,ETF,true,GREEN_SHRINKING,,8.10200000
2026-08-11,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.09020000
2026-08-11,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.86080000
2026-08-11,008163,5838,ETF,true,RED_EXPANDING,,1.74250000
2026-08-11,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.66250000
2026-08-11,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.05040000
2026-08-11,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.29650000
2026-08-11,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.33990000
2026-08-11,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.89500000
2026-08-11,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.81710000
2026-08-11,013308,10208,ETF,false,RED_EXPANDING,,1.16830000
2026-08-11,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.65110000
2026-08-11,014978,11628,ETF,true,GREEN_SHRINKING,,8.12620000
2026-08-11,015879,12383,ETF,false,RED_EXPANDING,,0.76300000
2026-08-11,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.80310000
2026-08-11,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.89100000
2026-08-11,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.86970000
2026-08-11,017093,13421,ETF,true,GREEN_SHRINKING,,2.86910000
2026-08-11,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.91010000
2026-08-11,019172,15299,INDEX,true,GREEN_SHRINKING,,1.76740000
2026-08-11,019736,15828,INDEX,true,GREEN_SHRINKING,,1.50320000
2026-08-11,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.41920000
2026-08-11,021972,17940,ETF,false,GREEN_SHRINKING,,1.18190000
2026-08-11,025732,21520,ETF,,GREEN_SHRINKING,,0.90500000
2026-08-11,026265,22033,ETF,,,,0.86630000
2026-08-11,027521,23185,ETF,,,,0.95630000
2026-08-11,110026,23860,ETF,true,GREEN_SHRINKING,LOW_STABLE,3.62490000
2026-08-11,270042,25374,ETF,true,GREEN_SHRINKING,,8.51540000
2026-08-12,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.92280000
2026-08-12,006479,4420,ETF,true,GREEN_SHRINKING,,8.07230000
2026-08-12,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.04820000
2026-08-12,008087,5778,ETF,true,GREEN_EXPANDING,NORMAL,2.86030000
2026-08-12,008163,5838,ETF,true,RED_EXPANDING,,1.74070000
2026-08-12,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.66330000
2026-08-12,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.01930000
2026-08-12,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.28930000
2026-08-12,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.31930000
2026-08-12,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.80150000
2026-08-12,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.72530000
2026-08-12,013308,10208,ETF,false,RED_EXPANDING,,1.14690000
2026-08-12,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.63100000
2026-08-12,014978,11628,ETF,true,GREEN_SHRINKING,,8.09640000
2026-08-12,015879,12383,ETF,false,RED_EXPANDING,,0.75030000
2026-08-12,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.74400000
2026-08-12,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.80650000
2026-08-12,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.78620000
2026-08-12,017093,13421,ETF,true,RED_EXPANDING,,2.84860000
2026-08-12,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.87970000
2026-08-12,019172,15299,INDEX,true,GREEN_SHRINKING,,1.76140000
2026-08-12,019736,15828,INDEX,true,GREEN_SHRINKING,,1.49800000
2026-08-12,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.43370000
2026-08-12,021972,17940,ETF,false,GREEN_SHRINKING,,1.18300000
2026-08-12,025732,21520,ETF,,GREEN_SHRINKING,,0.88090000
2026-08-12,026265,22033,ETF,,,,0.87890000
2026-08-12,027521,23185,ETF,,,,0.95580000
2026-08-12,110026,23860,ETF,true,GREEN_SHRINKING,LOW_STABLE,3.63660000
2026-08-12,270042,25374,ETF,true,GREEN_SHRINKING,,8.48520000
2026-08-13,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.95000000
2026-08-13,006479,4420,ETF,true,GREEN_SHRINKING,,8.04690000
2026-08-13,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.11550000
2026-08-13,008087,5778,ETF,true,GREEN_SHRINKING,NORMAL,2.94100000
2026-08-13,008163,5838,ETF,false,RED_SHRINKING,,1.73760000
2026-08-13,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.67860000
2026-08-13,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.05700000
2026-08-13,010736,7967,INDEX_ENHANCED,true,GREEN_EXPANDING,NORMAL,1.30290000
2026-08-13,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.33940000
2026-08-13,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.82240000
2026-08-13,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.74590000
2026-08-13,013308,10208,ETF,false,RED_EXPANDING,,1.13610000
2026-08-13,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.65890000
2026-08-13,014978,11628,ETF,true,GREEN_SHRINKING,,8.06780000
2026-08-13,015879,12383,ETF,false,RED_EXPANDING,,0.74950000
2026-08-13,016664,13060,ACTIVE,true,GREEN_EXPANDING,NORMAL,2.74720000
2026-08-13,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.82540000
2026-08-13,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.80480000
2026-08-13,017093,13421,ETF,true,GREEN_EXPANDING,,2.83380000
2026-08-13,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.90920000
2026-08-13,019172,15299,INDEX,true,GREEN_SHRINKING,,1.75640000
2026-08-13,019736,15828,INDEX,true,GREEN_SHRINKING,,1.49380000
2026-08-13,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.42730000
2026-08-13,021972,17940,ETF,false,GREEN_SHRINKING,,1.17540000
2026-08-13,025732,21520,ETF,,GREEN_SHRINKING,,0.89140000
2026-08-13,026265,22033,ETF,,,,0.89040000
2026-08-13,027521,23185,ETF,,,,0.96500000
2026-08-13,110026,23860,ETF,true,GREEN_SHRINKING,LOW_STABLE,3.68790000
2026-08-13,270042,25374,ETF,true,GREEN_SHRINKING,,8.45940000
2026-08-14,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.94170000
2026-08-14,006479,4420,ETF,true,GREEN_SHRINKING,,8.10500000
2026-08-14,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.05020000
2026-08-14,008087,5778,ETF,true,GREEN_SHRINKING,NORMAL,3.00590000
2026-08-14,008163,5838,ETF,false,RED_SHRINKING,,1.73310000
2026-08-14,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.67440000
2026-08-14,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.02970000
2026-08-14,010736,7967,INDEX_ENHANCED,true,GREEN_SHRINKING,NORMAL,1.30490000
2026-08-14,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.32540000
2026-08-14,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.95050000
2026-08-14,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.87120000
2026-08-14,013308,10208,ETF,false,RED_EXPANDING,,1.13970000
2026-08-14,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.64090000
2026-08-14,014978,11628,ETF,true,GREEN_SHRINKING,,8.21320000
2026-08-14,015879,12383,ETF,false,RED_EXPANDING,,0.74390000
2026-08-14,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.86210000
2026-08-14,016707,13096,ETF,false,GREEN_SHRINKING,NORMAL,1.75960000
2026-08-14,016708,13097,ETF,false,GREEN_SHRINKING,NORMAL,1.73970000
2026-08-14,017093,13421,ETF,true,RED_EXPANDING,,2.84630000
2026-08-14,017189,13506,INDEX_ENHANCED,true,GREEN_EXPANDING,,1.88890000
2026-08-14,019172,15299,INDEX,true,GREEN_SHRINKING,,1.76810000
2026-08-14,019736,15828,INDEX,true,GREEN_SHRINKING,,1.50370000
2026-08-14,020608,16637,ETF,false,GREEN_SHRINKING,NORMAL,1.40470000
2026-08-14,021972,17940,ETF,false,GREEN_SHRINKING,,1.16600000
2026-08-14,025732,21520,ETF,,GREEN_SHRINKING,,0.88620000
2026-08-14,026265,22033,ETF,,,,0.88560000
2026-08-14,027521,23185,ETF,,,,0.95190000
2026-08-14,110026,23860,ETF,true,GREEN_SHRINKING,LOW_STABLE,3.67260000
2026-08-14,270042,25374,ETF,true,GREEN_SHRINKING,,8.61490000
2026-08-17,003765,2583,ETF,true,GREEN_SHRINKING,LOW_STABLE,1.96240000
2026-08-17,006479,4420,ETF,true,GREEN_SHRINKING,,8.19950000
2026-08-17,007301,5128,ETF,true,GREEN_EXPANDING,NORMAL,4.07820000
2026-08-17,008087,5778,ETF,true,GREEN_SHRINKING,NORMAL,3.00590000
2026-08-17,008163,5838,ETF,false,RED_SHRINKING,,1.73310000
2026-08-17,008585,6170,ETF,true,GREEN_EXPANDING,NORMAL,1.68910000
2026-08-17,008888,6416,ETF,true,GREEN_EXPANDING,NORMAL,2.04620000
2026-08-17,010736,7967,INDEX_ENHANCED,true,GREEN_SHRINKING,NORMAL,1.30490000
2026-08-17,011608,8713,INDEX,true,GREEN_EXPANDING,NORMAL,1.32540000
2026-08-17,012920,9883,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.95050000
2026-08-17,012922,9885,ACTIVE,true,GREEN_EXPANDING,NORMAL,3.87120000
2026-08-17,013308,10208,ETF,false,RED_SHRINKING,,1.12020000
2026-08-17,013446,10333,ACTIVE,true,GREEN_EXPANDING,NORMAL,1.64090000
2026-08-17,014978,11628,ETF,true,GREEN_SHRINKING,,8.21320000
2026-08-17,015879,12383,ETF,false,RED_EXPANDING,,0.73450000
2026-08-17,016664,13060,ACTIVE,true,GREEN_SHRINKING,NORMAL,2.87880000
2026-08-17,016707,13096,ETF,true,GREEN_SHRINKING,NORMAL,1.77990000
2026-08-17,016708,13097,ETF,true,GREEN_SHRINKING,NORMAL,1.75980000
2026-08-17,017093,13421,ETF,true,RED_EXPANDING,,2.88370000
